state,year,sex,ethnicity,population
Sabah,2015,female,overall,1778.2
Sabah,2015,female,bumi_malay,135.6
Sabah,2015,female,bumi_other,952.8
Sabah,2015,female,chinese,146.6
Sabah,2015,female,indian,5.5
Sabah,2015,female,other_citizen,56.9
Sabah,2015,female,other_noncitizen,481
Sabah,2015,male,overall,1942.3
Sabah,2015,male,bumi_malay,137.7
Sabah,2015,male,bumi_other,968.5
Sabah,2015,male,chinese,156.9
Sabah,2015,male,indian,6.7
Sabah,2015,male,other_citizen,59.5
Sabah,2015,male,other_noncitizen,612.9
Sabah,2016,both,overall,3802.8
Sabah,2016,both,bumi_malay,281.5
Sabah,2016,both,bumi_other,1951.3
Sabah,2016,both,chinese,307
Sabah,2016,both,indian,12.3
Sabah,2016,both,other_citizen,121.4
Sabah,2016,both,other_noncitizen,1129.2
Sabah,2016,female,overall,1816.2
Sabah,2016,female,bumi_malay,139.9
Sabah,2016,female,bumi_other,966.5
Sabah,2016,female,chinese,148.5
Sabah,2016,female,indian,5.6
Sabah,2016,female,other_citizen,59.2
Sabah,2016,female,other_noncitizen,496.6
Sabah,2016,male,overall,1986.6
Sabah,2016,male,bumi_malay,141.6
Sabah,2016,male,bumi_other,984.8
Sabah,2016,male,chinese,158.5
Sabah,2016,male,indian,6.8
Sabah,2016,male,other_citizen,62.2
Sabah,2016,male,other_noncitizen,632.6
Sabah,2017,both,overall,3855.9
Sabah,2017,both,bumi_malay,288.3
Sabah,2017,both,bumi_other,1976.7
Sabah,2017,both,chinese,307
Sabah,2017,both,indian,13.1
Sabah,2017,both,other_citizen,123
Sabah,2017,both,other_noncitizen,1148
Sabah,2017,female,overall,1842.1
Sabah,2017,female,bumi_malay,143.6
Sabah,2017,female,bumi_other,979.6
Sabah,2017,female,chinese,148.5
Sabah,2017,female,indian,5.9
Sabah,2017,female,other_citizen,59.7
Sabah,2017,female,other_noncitizen,504.9
Sabah,2017,male,overall,2013.8
Sabah,2017,male,bumi_malay,144.7
Sabah,2017,male,bumi_other,997.1
Sabah,2017,male,chinese,158.5
Sabah,2017,male,indian,7.2
Sabah,2017,male,other_citizen,63.4
Sabah,2017,male,other_noncitizen,643.2
Sabah,2018,both,overall,3898.4
Sabah,2018,both,bumi_malay,295.3
Sabah,2018,both,bumi_other,1999.3
Sabah,2018,both,chinese,306.9
Sabah,2018,both,indian,13.2
Sabah,2018,both,other_citizen,125.1
Sabah,2018,both,other_noncitizen,1158.7
Sabah,2018,female,overall,1862.8
Sabah,2018,female,bumi_malay,146.8
Sabah,2018,female,bumi_other,991.2
Sabah,2018,female,chinese,148.7
Sabah,2018,female,indian,6
Sabah,2018,female,other_citizen,60.7
Sabah,2018,female,other_noncitizen,509.6
Sabah,2018,male,overall,2035.6
Sabah,2018,male,bumi_malay,148.5
Sabah,2018,male,bumi_other,1008.1
Sabah,2018,male,chinese,158.2
Sabah,2018,male,indian,7.2
Sabah,2018,male,other_citizen,64.4
Sabah,2018,male,other_noncitizen,649.1
Sabah,2019,both,overall,3904.4
Sabah,2019,both,bumi_malay,302.7
Sabah,2019,both,bumi_other,2026.6
Sabah,2019,both,chinese,307.2
Sabah,2019,both,indian,13.3
Sabah,2019,both,other_citizen,127.2
Sabah,2019,both,other_noncitizen,1127.1
Sabah,2019,female,overall,1867.2
Sabah,2019,female,bumi_malay,149.9
Sabah,2019,female,bumi_other,1004.6
Sabah,2019,female,chinese,148.9
Sabah,2019,female,indian,6
Sabah,2019,female,other_citizen,61.7
Sabah,2019,female,other_noncitizen,495.7
Sabah,2019,male,overall,2037.2
Sabah,2019,male,bumi_malay,152.8
Sabah,2019,male,bumi_other,1022
Sabah,2019,male,chinese,158.2
Sabah,2019,male,indian,7.2
Sabah,2019,male,other_citizen,65.5
Sabah,2019,male,other_noncitizen,631.4
Sabah,2020,both,overall,3418.8
Sabah,2020,both,bumi_malay,236.9
Sabah,2020,both,bumi_other,2076.5
Sabah,2020,both,chinese,248.9
Sabah,2020,both,indian,6
Sabah,2020,both,other_citizen,40
Sabah,2020,both,other_noncitizen,810.4
Sabah,2020,female,overall,1639
Sabah,2020,female,bumi_malay,103
Sabah,2020,female,bumi_other,1030.9
Sabah,2020,female,chinese,117.3
Sabah,2020,female,indian,2.6
Sabah,2020,female,other_citizen,19.6
Sabah,2020,female,other_noncitizen,365.7
Sabah,2020,male,overall,1779.8
Sabah,2020,male,bumi_malay,134
Sabah,2020,male,bumi_other,1045.7
Sabah,2020,male,chinese,131.7
Sabah,2020,male,indian,3.4
Sabah,2020,male,other_citizen,20.4
Sabah,2020,male,other_noncitizen,444.7
Sabah,2021,both,overall,3412.6
Sabah,2021,both,bumi_malay,312.2
Sabah,2021,both,bumi_other,2025.7
Sabah,2021,both,chinese,248
Sabah,2021,both,indian,5.9
Sabah,2021,both,other_citizen,41.4
Sabah,2021,both,other_noncitizen,779.5
Sabah,2021,female,overall,1633.1
Sabah,2021,female,bumi_malay,136.1
Sabah,2021,female,bumi_other,1005.4
Sabah,2021,female,chinese,117
Sabah,2021,female,indian,2.6
Sabah,2021,female,other_citizen,20.3
Sabah,2021,female,other_noncitizen,351.7
Sabah,2021,male,overall,1779.5
Sabah,2021,male,bumi_malay,176.1
Sabah,2021,male,bumi_other,1020.2
Sabah,2021,male,chinese,130.9
Sabah,2021,male,indian,3.3
Sabah,2021,male,other_citizen,21.1
Sabah,2021,male,other_noncitizen,427.7
Sabah,2022,both,overall,3414.9
Sabah,2022,both,bumi_malay,316.1
Sabah,2022,both,bumi_other,2040.4
Sabah,2022,both,chinese,246.1
Sabah,2022,both,indian,5.9
Sabah,2022,both,other_citizen,42.3
Sabah,2022,both,other_noncitizen,764.2
Sabah,2022,female,overall,1635.9
Sabah,2022,female,bumi_malay,138.3
Sabah,2022,female,bumi_other,1013.1
Sabah,2022,female,chinese,116.4
Sabah,2022,female,indian,2.6
Sabah,2022,female,other_citizen,20.7
Sabah,2022,female,other_noncitizen,344.8
Sabah,2022,male,overall,1779.1
Sabah,2022,male,bumi_malay,177.8
Sabah,2022,male,bumi_other,1027.2
Sabah,2022,male,chinese,129.8
Sabah,2022,male,indian,3.3
Sabah,2022,male,other_citizen,21.6
Sabah,2022,male,other_noncitizen,419.3
Sabah,2023,both,overall,3596.7
Sabah,2023,both,bumi_malay,321.7
Sabah,2023,both,bumi_other,2059.7
Sabah,2023,both,chinese,244.8
Sabah,2023,both,indian,5.9
Sabah,2023,both,other_citizen,43.6
Sabah,2023,both,other_noncitizen,921.1
Sabah,2023,female,overall,1719.9
Sabah,2023,female,bumi_malay,141.1
Sabah,2023,female,bumi_other,1023.2
Sabah,2023,female,chinese,115.9
Sabah,2023,female,indian,2.6
Sabah,2023,female,other_citizen,21.4
Sabah,2023,female,other_noncitizen,415.6
Sabah,2023,male,overall,1876.9
Sabah,2023,male,bumi_malay,180.5
Sabah,2023,male,bumi_other,1036.5
Sabah,2023,male,chinese,128.9
Sabah,2023,male,indian,3.3
Sabah,2023,male,other_citizen,22.2
Sabah,2023,male,other_noncitizen,505.4
Sabah,2024,both,overall,3742
Sabah,2024,both,bumi_malay,326.6
Sabah,2024,both,bumi_other,2077.6
Sabah,2024,both,chinese,243.5
Sabah,2024,both,indian,5.9
Sabah,2024,both,other_citizen,44.8
Sabah,2024,both,other_noncitizen,1043.6
Sabah,2024,female,overall,1786.9
Sabah,2024,female,bumi_malay,143.7
Sabah,2024,female,bumi_other,1032.2
Sabah,2024,female,chinese,115.5
Sabah,2024,female,indian,2.6
Sabah,2024,female,other_citizen,21.9
Sabah,2024,female,other_noncitizen,470.9
Sabah,2024,male,overall,1955
Sabah,2024,male,bumi_malay,182.9
Sabah,2024,male,bumi_other,1045.4
Sabah,2024,male,chinese,128
Sabah,2024,male,indian,3.3
Sabah,2024,male,other_citizen,22.8
Sabah,2024,male,other_noncitizen,572.7
Sabah,2025,both,overall,3759.6
Sabah,2025,both,bumi_malay,331.1
Sabah,2025,both,bumi_other,2094.3
Sabah,2025,both,chinese,242.1
Sabah,2025,both,indian,5.9
Sabah,2025,both,other_citizen,46
Sabah,2025,both,other_noncitizen,1040.2
Sabah,2025,female,overall,1796.7
Sabah,2025,female,bumi_malay,146.2
Sabah,2025,female,bumi_other,1040.9
Sabah,2025,female,chinese,115.1
Sabah,2025,female,indian,2.7
Sabah,2025,female,other_citizen,22.5
Sabah,2025,female,other_noncitizen,469.4
Sabah,2025,male,overall,1962.9
Sabah,2025,male,bumi_malay,185
Sabah,2025,male,bumi_other,1053.4
Sabah,2025,male,chinese,127.1
Sabah,2025,male,indian,3.3
Sabah,2025,male,other_citizen,23.4
Sabah,2025,male,other_noncitizen,570.8
Sarawak,2000,both,overall,2071.5
Sarawak,2000,both,bumi_malay,462.3
Sarawak,2000,both,bumi_other,663
Sarawak,2000,both,chinese,603.7
Sarawak,2000,both,indian,166.8
Sarawak,2000,both,other_citizen,113
Sarawak,2000,both,other_noncitizen,62.7
Sarawak,2000,female,overall,1018.4
Sarawak,2000,female,bumi_malay,228
Sarawak,2000,female,bumi_other,322.7
Sarawak,2000,female,chinese,301.3
Sarawak,2000,female,indian,83
Sarawak,2000,female,other_citizen,56.3
Sarawak,2000,female,other_noncitizen,27.1
Sarawak,2000,male,overall,1053.1
Sarawak,2000,male,bumi_malay,234.2
Sarawak,2000,male,bumi_other,340.3
Sarawak,2000,male,chinese,302.5
Sarawak,2000,male,indian,83.8
Sarawak,2000,male,other_citizen,56.7
Sarawak,2000,male,other_noncitizen,35.6
Sarawak,2001,both,overall,2115.6
Sarawak,2001,both,bumi_malay,472.6
Sarawak,2001,both,bumi_other,675.2
Sarawak,2001,both,chinese,614.4
Sarawak,2001,both,indian,170.5
Sarawak,2001,both,other_citizen,114.1
Sarawak,2001,both,other_noncitizen,68.9
Sarawak,2001,female,overall,1037.2
Sarawak,2001,female,bumi_malay,233
Sarawak,2001,female,bumi_other,328.6
Sarawak,2001,female,chinese,306.2
Sarawak,2001,female,indian,84.7
Sarawak,2001,female,other_citizen,56.8
Sarawak,2001,female,other_noncitizen,28.2
Sarawak,2001,male,overall,1078.4
Sarawak,2001,male,bumi_malay,239.7
Sarawak,2001,male,bumi_other,346.7
Sarawak,2001,male,chinese,308.2
Sarawak,2001,male,indian,85.8
Sarawak,2001,male,other_citizen,57.3
Sarawak,2001,male,other_noncitizen,40.7
Sarawak,2002,both,overall,2158.3
Sarawak,2002,both,bumi_malay,483.2
Sarawak,2002,both,bumi_other,685.8
Sarawak,2002,both,chinese,625.2
Sarawak,2002,both,indian,174
Sarawak,2002,both,other_citizen,115.2
Sarawak,2002,both,other_noncitizen,75
Sarawak,2002,female,overall,1055.4
Sarawak,2002,female,bumi_malay,238
Sarawak,2002,female,bumi_other,333.4
Sarawak,2002,female,chinese,311.5
Sarawak,2002,female,indian,86.2
Sarawak,2002,female,other_citizen,57.2
Sarawak,2002,female,other_noncitizen,29.2
Sarawak,2002,male,overall,1102.8
Sarawak,2002,male,bumi_malay,245.2
Sarawak,2002,male,bumi_other,352.3
Sarawak,2002,male,chinese,313.7
Sarawak,2002,male,indian,87.8
Sarawak,2002,male,other_citizen,58
Sarawak,2002,male,other_noncitizen,45.8
Sarawak,2003,both,overall,2199
Sarawak,2003,both,bumi_malay,493
Sarawak,2003,both,bumi_other,695.1
Sarawak,2003,both,chinese,635.9
Sarawak,2003,both,indian,177.2
Sarawak,2003,both,other_citizen,116.6
Sarawak,2003,both,other_noncitizen,81.2
Sarawak,2003,female,overall,1072.7
Sarawak,2003,female,bumi_malay,242.8
Sarawak,2003,female,bumi_other,337.8
Sarawak,2003,female,chinese,316.5
Sarawak,2003,female,indian,87.7
Sarawak,2003,female,other_citizen,57.7
Sarawak,2003,female,other_noncitizen,30.3
Sarawak,2003,male,overall,1126.3
Sarawak,2003,male,bumi_malay,250.2
Sarawak,2003,male,bumi_other,357.3
Sarawak,2003,male,chinese,319.4
Sarawak,2003,male,indian,89.5
Sarawak,2003,male,other_citizen,58.9
Sarawak,2003,male,other_noncitizen,50.9
Sarawak,2004,both,overall,2240.4
Sarawak,2004,both,bumi_malay,503.2
Sarawak,2004,both,bumi_other,704.1
Sarawak,2004,both,chinese,647.1
Sarawak,2004,both,indian,180.5
Sarawak,2004,both,other_citizen,118
Sarawak,2004,both,other_noncitizen,87.4
Sarawak,2004,female,overall,1091.1
Sarawak,2004,female,bumi_malay,247.9
Sarawak,2004,female,bumi_other,342
Sarawak,2004,female,chinese,322.3
Sarawak,2004,female,indian,89.2
Sarawak,2004,female,other_citizen,58.3
Sarawak,2004,female,other_noncitizen,31.3
Sarawak,2004,male,overall,1149.3
Sarawak,2004,male,bumi_malay,255.3
Sarawak,2004,male,bumi_other,362.1
Sarawak,2004,male,chinese,324.9
Sarawak,2004,male,indian,91.3
Sarawak,2004,male,other_citizen,59.6
Sarawak,2004,male,other_noncitizen,56.1
Sarawak,2005,both,overall,2282.4
Sarawak,2005,both,bumi_malay,513.9
Sarawak,2005,both,bumi_other,713.2
Sarawak,2005,both,chinese,658.6
Sarawak,2005,both,indian,183.7
Sarawak,2005,both,other_citizen,119.2
Sarawak,2005,both,other_noncitizen,93.6
Sarawak,2005,female,overall,1109.3
Sarawak,2005,female,bumi_malay,253.3
Sarawak,2005,female,bumi_other,346.2
Sarawak,2005,female,chinese,327.7
Sarawak,2005,female,indian,90.8
Sarawak,2005,female,other_citizen,58.9
Sarawak,2005,female,other_noncitizen,32.4
Sarawak,2005,male,overall,1173.1
Sarawak,2005,male,bumi_malay,260.6
Sarawak,2005,male,bumi_other,367
Sarawak,2005,male,chinese,330.9
Sarawak,2005,male,indian,93
Sarawak,2005,male,other_citizen,60.4
Sarawak,2005,male,other_noncitizen,61.2
Sarawak,2006,both,overall,2324.9
Sarawak,2006,both,bumi_malay,524.9
Sarawak,2006,both,bumi_other,722.7
Sarawak,2006,both,chinese,670.3
Sarawak,2006,both,indian,187
Sarawak,2006,both,other_citizen,120.5
Sarawak,2006,both,other_noncitizen,99.6
Sarawak,2006,female,overall,1127.9
Sarawak,2006,female,bumi_malay,258.9
Sarawak,2006,female,bumi_other,350.6
Sarawak,2006,female,chinese,333.4
Sarawak,2006,female,indian,92.3
Sarawak,2006,female,other_citizen,59.4
Sarawak,2006,female,other_noncitizen,33.3
Sarawak,2006,male,overall,1197
Sarawak,2006,male,bumi_malay,266
Sarawak,2006,male,bumi_other,372
Sarawak,2006,male,chinese,336.9
Sarawak,2006,male,indian,94.7
Sarawak,2006,male,other_citizen,61.1
Sarawak,2006,male,other_noncitizen,66.3
Sarawak,2007,both,overall,2366.1
Sarawak,2007,both,bumi_malay,536.1
Sarawak,2007,both,bumi_other,731.8
Sarawak,2007,both,chinese,680.8
Sarawak,2007,both,indian,190.2
Sarawak,2007,both,other_citizen,121.7
Sarawak,2007,both,other_noncitizen,105.4
Sarawak,2007,female,overall,1145.9
Sarawak,2007,female,bumi_malay,264.6
Sarawak,2007,female,bumi_other,354.9
Sarawak,2007,female,chinese,338.5
Sarawak,2007,female,indian,93.8
Sarawak,2007,female,other_citizen,59.9
Sarawak,2007,female,other_noncitizen,34.2
Sarawak,2007,male,overall,1220.2
Sarawak,2007,male,bumi_malay,271.6
Sarawak,2007,male,bumi_other,376.9
Sarawak,2007,male,chinese,342.3
Sarawak,2007,male,indian,96.4
Sarawak,2007,male,other_citizen,61.8
Sarawak,2007,male,other_noncitizen,71.2
Sarawak,2008,both,overall,2408.4
Sarawak,2008,both,bumi_malay,547.3
Sarawak,2008,both,bumi_other,741
Sarawak,2008,both,chinese,692.8
Sarawak,2008,both,indian,193.3
Sarawak,2008,both,other_citizen,123
Sarawak,2008,both,other_noncitizen,111.1
Sarawak,2008,female,overall,1164.5
Sarawak,2008,female,bumi_malay,270.3
Sarawak,2008,female,bumi_other,359.1
Sarawak,2008,female,chinese,344.4
Sarawak,2008,female,indian,95.3
Sarawak,2008,female,other_citizen,60.5
Sarawak,2008,female,other_noncitizen,35
Sarawak,2008,male,overall,1243.9
Sarawak,2008,male,bumi_malay,277
Sarawak,2008,male,bumi_other,382
Sarawak,2008,male,chinese,348.4
Sarawak,2008,male,indian,98
Sarawak,2008,male,other_citizen,62.5
Sarawak,2008,male,other_noncitizen,76
Sarawak,2009,both,overall,2450.8
Sarawak,2009,both,bumi_malay,558.2
Sarawak,2009,both,bumi_other,749.8
Sarawak,2009,both,chinese,705.9
Sarawak,2009,both,indian,196.2
Sarawak,2009,both,other_citizen,124.2
Sarawak,2009,both,other_noncitizen,116.6
Sarawak,2009,female,overall,1183.6
Sarawak,2009,female,bumi_malay,275.8
Sarawak,2009,female,bumi_other,363.1
Sarawak,2009,female,chinese,351.3
Sarawak,2009,female,indian,96.7
Sarawak,2009,female,other_citizen,60.9
Sarawak,2009,female,other_noncitizen,35.8
Sarawak,2009,male,overall,1267.2
Sarawak,2009,male,bumi_malay,282.4
Sarawak,2009,male,bumi_other,386.6
Sarawak,2009,male,chinese,354.6
Sarawak,2009,male,indian,99.5
Sarawak,2009,male,other_citizen,63.3
Sarawak,2009,male,other_noncitizen,80.8
Sarawak,2010,both,overall,2487.1
Sarawak,2010,both,bumi_malay,568.8
Sarawak,2010,both,bumi_other,1198.1
Sarawak,2010,both,chinese,584.1
Sarawak,2010,both,indian,7.4
Sarawak,2010,both,other_citizen,6.8
Sarawak,2010,both,other_noncitizen,121.9
Sarawak,2010,female,overall,1199.2
Sarawak,2010,female,bumi_malay,281.1
Sarawak,2010,female,bumi_other,592.5
Sarawak,2010,female,chinese,282.5
Sarawak,2010,female,indian,3.5
Sarawak,2010,female,other_citizen,3.3
Sarawak,2010,female,other_noncitizen,36.4
Sarawak,2010,male,overall,1287.8
Sarawak,2010,male,bumi_malay,287.7
Sarawak,2010,male,bumi_other,605.7
Sarawak,2010,male,chinese,301.6
Sarawak,2010,male,indian,3.9
Sarawak,2010,male,other_citizen,3.5
Sarawak,2010,male,other_noncitizen,85.4
Sarawak,2011,both,overall,2527.9
Sarawak,2011,both,bumi_malay,578.4
Sarawak,2011,both,bumi_other,1217
Sarawak,2011,both,chinese,589.3
Sarawak,2011,both,indian,7.2
Sarawak,2011,both,other_citizen,7
Sarawak,2011,both,other_noncitizen,128.9
Sarawak,2011,female,overall,1219.2
Sarawak,2011,female,bumi_malay,285.8
Sarawak,2011,female,bumi_other,603.3
Sarawak,2011,female,chinese,284.9
Sarawak,2011,female,indian,3.2
Sarawak,2011,female,other_citizen,3.4
Sarawak,2011,female,other_noncitizen,38.6
Sarawak,2011,male,overall,1308.7
Sarawak,2011,male,bumi_malay,292.6
Sarawak,2011,male,bumi_other,613.8
Sarawak,2011,male,chinese,304.4
Sarawak,2011,male,indian,4
Sarawak,2011,male,other_citizen,3.6
Sarawak,2011,male,other_noncitizen,90.3
Sarawak,2012,both,overall,2569.7
Sarawak,2012,both,bumi_malay,590.3
Sarawak,2012,both,bumi_other,1235.7
Sarawak,2012,both,chinese,595.9
Sarawak,2012,both,indian,7.2
Sarawak,2012,both,other_citizen,7.1
Sarawak,2012,both,other_noncitizen,133.4
Sarawak,2012,female,overall,1238.6
Sarawak,2012,female,bumi_malay,292.1
Sarawak,2012,female,bumi_other,611.1
Sarawak,2012,female,chinese,288.2
Sarawak,2012,female,indian,3.2
Sarawak,2012,female,other_citizen,3.5
Sarawak,2012,female,other_noncitizen,40.5
Sarawak,2012,male,overall,1331.1
Sarawak,2012,male,bumi_malay,298.1
Sarawak,2012,male,bumi_other,624.7
Sarawak,2012,male,chinese,307.7
Sarawak,2012,male,indian,4
Sarawak,2012,male,other_citizen,3.7
Sarawak,2012,male,other_noncitizen,92.9
Sarawak,2013,both,overall,2642.5
Sarawak,2013,both,bumi_malay,598.9
Sarawak,2013,both,bumi_other,1252.6
Sarawak,2013,both,chinese,602.4
Sarawak,2013,both,indian,7.3
Sarawak,2013,both,other_citizen,7.3
Sarawak,2013,both,other_noncitizen,173.7
Sarawak,2013,female,overall,1264.6
Sarawak,2013,female,bumi_malay,294.9
Sarawak,2013,female,bumi_other,619
Sarawak,2013,female,chinese,291.3
Sarawak,2013,female,indian,3.6
Sarawak,2013,female,other_citizen,3.6
Sarawak,2013,female,other_noncitizen,52.4
Sarawak,2013,male,overall,1377.9
Sarawak,2013,male,bumi_malay,304
Sarawak,2013,male,bumi_other,633.6
Sarawak,2013,male,chinese,311.1
Sarawak,2013,male,indian,4
Sarawak,2013,male,other_citizen,3.7
Sarawak,2013,male,other_noncitizen,121.3
Sarawak,2014,both,overall,2664
Sarawak,2014,both,bumi_malay,607.8
Sarawak,2014,both,bumi_other,1272
Sarawak,2014,both,chinese,606.7
Sarawak,2014,both,indian,7.4
Sarawak,2014,both,other_citizen,7.5
Sarawak,2014,both,other_noncitizen,162.6
Sarawak,2014,female,overall,1277
Sarawak,2014,female,bumi_malay,299.1
Sarawak,2014,female,bumi_other,628.3
Sarawak,2014,female,chinese,293.6
Sarawak,2014,female,indian,3.3
Sarawak,2014,female,other_citizen,3.7
Sarawak,2014,female,other_noncitizen,49.3
Sarawak,2014,male,overall,1386.9
Sarawak,2014,male,bumi_malay,308.7
Sarawak,2014,male,bumi_other,643.7
Sarawak,2014,male,chinese,313.1
Sarawak,2014,male,indian,4.1
Sarawak,2014,male,other_citizen,3.8
Sarawak,2014,male,other_noncitizen,113.3
Sarawak,2015,both,overall,2701.5
Sarawak,2015,both,bumi_malay,616.6
Sarawak,2015,both,bumi_other,1288.7
Sarawak,2015,both,chinese,611.7
Sarawak,2015,both,indian,7.5
Sarawak,2015,both,other_citizen,7.7
